ProductID,SKU,ProductName,Category,SubCategory,Brand,UnitPrice,CostPrice,LaunchDate,DiscontinuedFlag,Color,Size,WeightKg,PackageDimensions,Rating,StockStatus
3764,SKU-P19163,Ultra Shoes,Sports,Kids,CartPro,1590.7,1238.74,2023-02-27T07:05:13,False,Pink,XL,4.98,50.5x29.3x29.9 cm,4.46,Low Stock
3765,SKU-R83933,Lite Headphones,Fashion,Office,Luxora,1055.57,728.32,26/06/2021,False,Blue,L,12.53,56.2x23.0x1.7 cm,4.8,Out of Stock
6315,SKU-R81265,Max Mixer,Electronics,Budget,UrbanEdge,1513.69,774.39,31/10/2025,False,Red,S,24.96,18.4x73.4x18.1 cm,3.11,In Stock
7097,SKU-G90880,LITE MIXER,Electronics,Office,ActiveX,2477.88,1839.52,2021-02-24T20:11:20,False,Red,M,18.32,72.4x8.5x28.2 cm,2.87,In Stock
3768,SKU-V13863,Pro Phone,Sports,Outdoor,PrimeLine,2249.18,1031.48,2019-08-08T06:13:59,False,Pink,XXL,20.26,66.1x68.4x26.9 cm,4.46,Low Stock
3769,SKU-H33268,Pro mixer,Fashion,Kids,PrimeLine,1252.74,911.07,2019-12-22,False,Red,XL,10.34,51.3x34.8x29.4 cm,2.04,In Stock
3575,SKU-J91322,Max Headphones,Sports,Outdoor,CartPro,1505.56,917.7,"Jun 06, 2018",False,Grey,L,20.49,8.5x10.1x36.8 cm,2.99,In Stock
3771,SKU-A34267,Pro Bottle,Fashion,Office,CartPro,1768.3,921.39,2023-03-14 01:19:52,False,Green,,2.31,35.0x47.6x18.1 cm,3.1,Low Stock
3772,SKU-M40966,Lite Bottle,Grocery,Office,ActiveX,1488.69,843.34,2022-02-03 02:33:56,False,Pink,S,1.68,35.4x6.1x25.4 cm,2.13,In Stock
3773,SKU-Y93425,Lite Phone,Fashion,Office,CartPro,915.98,524.12,2023-03-02,False,Blue,S,15.73,12.7x69.9x1.1 cm,2.14,Out of Stock
3774,SKU-U85098,MAX SHOES,Beauty,Outdoor,UrbanEdge,1530.11,736.04,27/08/2023,False,,S,15.4,8.5x78.1x38.5 cm,2.18,Low Stock
3775,SKU-T37091,Smart Headphones,Electronics,Office,HomeSense,2360.31,1693.68,2019-02-16,False,Blue,S,21.45,53.1x6.4x32.4 cm,4.37,In Stock
3776,SKU-C30165,Smart Bottle,Home & Kitchen,Premium,HomeSense,1358.34,761.42,10/03/2022,False,Red,,18.9,26.4x61.1x12.9 cm,one hundred,Low Stock
3286,SKU-I48432,Eco Bottle,Home & Kitchen,Kids,CartPro,1606.28,887.71,27/12/2020,False,Blue,,2.01,77.4x34.2x19.3 cm,2.33,Low Stock
3778,SKU-V89097,Smart Phone,Sports,Outdoor,Luxora,2485.46,1142.4,2024-12-13T18:52:34,True,Pink,M,15.16,78.4x31.7x28.1 cm,4.27,Out of Stock
3779,SKU-Q38329,SMART PHONE,Electronics,Kids,PrimeLine,1105.06,446.63,2025-04-24,False,Red,XL,11.2,66.1x65.4x28.2 cm,4.76,In Stock
3780,SKU-U25490,Lite Watch,Fashion,Outdoor,HomeSense,2046.97,1377.11,"Mar 02, 2025",True,Red,XS,21.91,37.3x34.4x31.6 cm,4.22,Low Stock
3781,SKU-Y87007,Max Mixer,Electronics,Premium,HomeSense,1324.47,969.48,2024-09-01,False,Green,,21.79,64.2x71.7x26.8 cm,3.81,Low Stock
3782,SKU-Z83214,Eco Watch,Home & Kitchen,Budget,CartPro,665.81,N/A,2023-07-03,False,Grey,S,23.65,77.0x77.0x10.5 cm,2.79,In Stock
3783,SKU-Q41546,Lite Phone,Grocery,Standard,HomeSense,1133.72,462.0,16/12/2023,False,White,M,6.4,22.4x76.0x15.6 cm,4.21,In Stock
4488,SKU-V20578,Eco Headphones,Toys,Standard,CartPro,1912.16,895.49,"Jun 07, 2022",False,Red,XL,2.53,28.1x43.5x30.0 cm,4.7,In Stock
3785,SKU-Y30898,Lite Mixer,Toys,Outdoor,GeoBasics,648.47,525.1,2025-01-17T08:12:56,False,Pink,S,11.57,59.4x7.3x7.0 cm,4.43,Low Stock
3786,SKU-F47182,Eco Headphones,Fashion,Outdoor,GeoBasics,1892.71,1346.27,2020-08-26,True,,,24.52,49.7x52.8x38.3 cm,2.44,In Stock
3787,SKU-U49828,Eco Mixer,Fashion,Budget,CartPro,1976.15,1487.27,03/01/2019,False,Grey,XXL,18.95,24.0x56.6x4.8 cm,3.78,Low Stock
3788,SKU-V80236,Max Shoes,Beauty,Office,Luxora,2527.65,1031.96,2022-10-13 22:10:00,True,Blue,,4.19,51.6x9.7x25.2 cm,4.53,In Stock
3789,SKU-H78380,Eco headphones,Grocery,Outdoor,GeoBasics,1660.12,981.56,2022-09-20,False,White,,17.09,38.8x59.0x18.3 cm,4.65,Low Stock
3790,SKU-A80707,Lite Backpack,Toys,Budget,ActiveX,1468.82,1200.53,"Jun 26, 2025",False,White,,5.94,62.9x55.8x8.1 cm,3.6,In Stock
3791,SKU-O28646,Pro Headphones,Electronics,Kids,CartPro,2321.24,1121.72,2021-05-04 04:56:30,False,Red,L,12.71,67.6x17.9x38.5 cm,3.08,Out of Stock
3792,SKU-G33621,Ultra Headphones,Toys,Office,ActiveX,1143.13,886.15,2023-09-12T13:24:57,False,Grey,,10.28,35.7x20.8x4.6 cm,4.18,Low Stock
3793,SKU-T33116,Eco Bottle,Beauty,Standard,UrbanEdge,703.58,292.84,2019-07-17T03:12:12,False,Green,,19.34,42.8x15.5x36.6 cm,4.74,Out of Stock
3794,SKU-V71283,Pro Watch,Sports,Kids,GeoBasics,1809.85,931.75,29/05/2020,False,Grey,M,16371.820514553787,56.4x25.3x14.0 cm,2.15,In Stock
3795,SKU-B21021,Max Watch,Sports,Kids,HomeSense,626.64,313.24,2018-09-29 13:04:59,False,Black,,8.78,15.9x13.8x29.6 cm,3.21,Out of Stock
3796,SKU-I50806,Ultra Watch,Home & Kitchen,Premium,PrimeLine,409.45,166.49,2018-11-12 08:12:57,True,Red,,19.81,5.2x19.1x14.3 cm,3.02,In Stock
3797,SKU-W20713,Ultra Mixer,Beauty,Outdoor,PrimeLine,704.87,501.08,2018-10-23,False,Grey,,34305.99525558212,16.8x46.2x6.1 cm,3.62,Out of Stock
3798,SKU-S23716,Pro Watch,Electronics,Office,CartPro,2726.15,2099.12,2021-12-14 10:22:04,False,Black,S,19.46,72.8x54.7x25.5 cm,3.23,Out of Stock
3799,SKU-X76644,Eco Phone,Toys,Budget,PrimeLine,1118.46,611.18,24/04/2018,False,Blue,S,11.27,64.4x74.0x31.3 cm,2.2,Low Stock
3800,SKU-I69510,Ultra Mixer,Toys,Premium,CartPro,3913.21,2622.77,2024-12-14,True,White,S,13.12,6.2x52.2x37.1 cm,2.38,Low Stock
7432,SKU-W86633,Lite Phone,Beauty,Premium,ActiveX,448.47,314.79,02/04/2021,False,Pink,S,23.37,18.0x38.4x9.5 cm,2.65,Out of Stock
3802,SKU-C74039,Smart Backpack,Home & Kitchen,Office,PrimeLine,2236.92,1071.22,05/01/2023,False,White,,3262.5651306496843,8.8x69.1x11.2 cm,4.59,Low Stock
3803,SKU-E37801,Pro Phone,Toys,Budget,UrbanEdge,1323.19,772.4,2023-11-18T19:38:55,False,Grey,XS,12.94,42.2x34.8x12.9 cm,4.5,In Stock
3804,SKU-O97138,Smart Mixer,Toys,Kids,Luxora,1943.11,922.92,2024-06-11 15:31:33,False,Pink,L,4.81,28.5x10.9x34.2 cm,3.81,In Stock
8944,SKU-J58310,Smart Watch,Home & Kitchen,Outdoor,PrimeLine,1073.4,711.93,"Sep 19, 2018",False,Black,XS,6516.196174990813,10.8x55.5x22.5 cm,2.16,In Stock
1280,SKU-L77617,Pro Backpack,Toys,Outdoor,CartPro,704.93,455.27,2019-02-09T18:17:38,False,Pink,,22.37,65.8x59.3x2.0 cm,2.82,Low Stock
3807,SKU-K99464,Max Mixer,Electronics,Kids,UrbanEdge,1497.6,633.96,"Sep 03, 2019",False,Green,XS,15.91,48.1x64.2x37.8 cm,3.99,Low Stock
3808,SKU-Y47155,Eco Shoes,Sports,Standard,HomeSense,1637.33,1294.4,2025-09-10 17:51:52,False,Blue,,6.38,59.7x35.5x36.1 cm,4.3,Low Stock
3809,SKU-Z84744,Ultra phone,Home & Kitchen,Kids,HomeSense,728.61,589.51,2023-09-21 13:34:45,False,Pink,XXL,—,46.2x16.3x2.5 cm,2.97,In Stock
3810,SKU-I95496,Pro Shoes,Beauty,Budget,HomeSense,1424.4,973.33,"Mar 11, 2019",False,,XL,17.72,62.6x52.0x6.5 cm,3.04,In Stock
3811,SKU-L75852,Max Bottle,Home & Kitchen,Outdoor,CartPro,1274.45,579.45,"Dec 23, 2020",False,Green,L,17.28,12.2x11.8x16.5 cm,4.76,Low Stock
3812,SKU-U57904,Eco Backpack,Beauty,Kids,UrbanEdge,764.42,551.8,2021-05-01,True,Red,S,13.82,58.7x30.8x10.3 cm,2.69,In Stock
3813,SKU-L75370,Lite Mixer,Toys,Outdoor,UrbanEdge,1150.91,544.04,22/01/2018,False,Green,XS,17.85,23.1x76.3x14.0 cm,3.97,In Stock
3814,SKU-M76412,Pro Mixer,Grocery,Premium,ActiveX,2314.83,1174.62,26/03/2023,False,,XS,5.47,51.1x32.6x5.9 cm,4.78,Out of Stock
3815,SKU-W79859,Smart Mixer,Sports,Standard,HomeSense,610.0,311.49,"Jan 25, 2018",False,Green,,12.01,61.9x28.2x15.4 cm,3.96,Out of Stock
3816,SKU-C62626,Smart Headphones,Fashion,Budget,UrbanEdge,852.14,637.37,24/12/2018,False,Black,,17.53,25.9x32.4x11.3 cm,2.89,Low Stock
3817,SKU-P20930,Max Mixer,Home & Kitchen,Kids,UrbanEdge,595.89,255.67,2022-03-12 08:41:35,False,Black,XXL,20.87,10.0x18.1x29.2 cm,2.88,Low Stock
3818,SKU-P22887,Lite Watch,Sports,Budget,CartPro,1019.29,706.04,2019-08-29,False,Grey,L,2.94,67.5x26.4x6.7 cm,3.95,In Stock
3819,SKU-Y99445,Lite Mixer,Fashion,Premium,GeoBasics,947.43,460.17,"Mar 08, 2022",False,Pink,,6.49,76.2x18.5x39.7 cm,2.95,Low Stock
3820,SKU-I58342,Smart Watch,Grocery,Budget,UrbanEdge,2821.81,1842.54,"Nov 11, 2024",False,Red,XXL,15.38,12.2x71.7x23.4 cm,4.25,Low Stock
3821,SKU-M52169,Smart Shoes,Fashion,Office,PrimeLine,1010.19,539.56,2023-11-11T16:48:57,False,Pink,,5.53,42.8x10.5x15.5 cm,4.91,Low Stock
3822,SKU-A19067,Lite Bottle,Beauty,Outdoor,UrbanEdge,1305.42,641.45,"Oct 21, 2023",False,Blue,XL,3.54,42.3x40.5x20.8 cm,4.33,In Stock
3823,SKU-V55227,Eco Headphones,Grocery,Kids,HomeSense,1915.91,1378.87,2024-01-25 10:37:31,False,Black,L,7.38,30.2x11.6x2.0 cm,4.29,In Stock
3824,SKU-P69510,Lite Watch,Toys,Kids,CartPro,3895.46,3030.81,"Apr 13, 2018",False,,L,3.33,9.1x15.6x10.4 cm,2.79,In Stock
3825,SKU-V15039,Smart Shoes,Electronics,Office,HomeSense,957.05,769.38,2020-10-28 22:05:56,True,Blue,XL,4.45,16.2x34.4x24.5 cm,4.11,In Stock
3826,SKU-H94690,Smart Watch,Beauty,Kids,UrbanEdge,1035.16,598.42,2024-04-18T12:27:39,False,White,XL,13.73,16.2x69.1x14.6 cm,4.24,In Stock
3827,SKU-J21724,Lite Mixer,Home & Kitchen,Budget,UrbanEdge,1445.51,824.31,14/09/2018,False,Pink,M,0.11,17.7x79.1x31.4 cm,4.55,Out of Stock
3828,SKU-Q50992,Eco Mixer,Sports,Premium,Luxora,3613.69,2654.51,2021-06-11,True,White,,13.55,17.4x64.5x3.9 cm,4.33,In Stock
3829,SKU-C99088,Smart Phone,Sports,Premium,GeoBasics,513.37,418.25,"May 21, 2018",False,White,XXL,6.18,32.6x58.1x14.9 cm,3.13,Out of Stock
3830,SKU-K54571,Ultra Bottle,Beauty,Premium,CartPro,1330.48,1022.8,2022-08-08T05:35:09,False,Green,XS,14.97,56.6x61.8x11.4 cm,3.29,Low Stock
3831,SKU-B99468,Max Backpack,Grocery,Standard,CartPro,1280.86,774.64,"Jan 30, 2018",False,Pink,XL,23.83,23.0x21.0x2.6 cm,4.8,Low Stock
3832,SKU-Z85975,Pro Shoes,Sports,Outdoor,ActiveX,1006.96,647.68,2021-04-08T07:50:30,False,Green,S,18.2,58.4x23.2x12.7 cm,3.17,Low Stock
3833,SKU-N57176,Max Headphones,Electronics,Office,GeoBasics,1738.83,793.34,2020-11-09 12:53:08,False,Pink,L,21.21,65.2x34.6x28.1 cm,3.34,In Stock
7598,SKU-P82187,Ultra Backpack,Sports,Budget,HomeSense,3265.24,2466.91,2018-05-13T13:40:02,False,Grey,M,5.71,23.6x58.2x33.3 cm,3.1,Out of Stock
3835,SKU-L64209,Smart Phone,Beauty,Kids,HomeSense,1640.34,741.63,2025-01-21 22:36:52,False,Pink,XXL,16.89,33.6x17.1x32.7 cm,4.22,In Stock
3836,SKU-E46589,Eco Watch,Fashion,Premium,CartPro,867.4,N/A,"Apr 12, 2024",False,Red,XS,21.94,78.0x23.2x26.3 cm,3.01,Out of Stock
3837,SKU-P89462,Lite Mixer,Beauty,Office,CartPro,2122.29,1305.18,2020-11-27T00:01:30,False,White,S,1.91,30.3x22.9x34.0 cm,2.4,In Stock
3838,SKU-Y29993,Pro Mixer,Beauty,Outdoor,HomeSense,755.27,478.83,2024-07-02,False,Pink,M,9.99,66.7x74.1x23.4 cm,4.8,In Stock
3839,SKU-P50735,Pro Bottle,Toys,Premium,Luxora,1863.04,1086.51,2020-02-15,False,White,L,9.86,51.0x5.8x29.2 cm,3.41,Out of Stock
3840,SKU-R62503,Lite Bottle,Beauty,Budget,GeoBasics,2112.57,859.85,2023-01-08 02:07:07,True,Pink,XXL,14.81,65.1x41.4x13.3 cm,2.78,Low Stock
3841,SKU-C89087,Smart Mixer,Toys,Budget,Luxora,1193.69,764.18,2020-01-01T12:37:47,False,Grey,XL,18.26,44.2x32.2x15.8 cm,2.88,In Stock
3842,SKU-L91694,Max Backpack,Sports,Kids,PrimeLine,786.17,443.49,2020-05-26,False,Grey,XL,6.35,73.4x79.9x16.6 cm,4.74,Low Stock
3843,SKU-K33177,Eco Watch,Sports,Office,PrimeLine,966.98,590.77,08/03/2020,False,Green,,22.74,23.4x57.2x29.2 cm,3.67,Low Stock
3844,SKU-F40966,Ultra Watch,Fashion,Outdoor,HomeSense,1878.65,818.86,15/11/2020,False,Black,M,4.25,69.7x6.9x15.4 cm,3.68,Low Stock
3845,SKU-A15626,Lite Watch,Grocery,Office,Luxora,1372.73,893.3,2021-07-21,False,Blue,L,23.88,50.9x5.7x30.5 cm,2.29,Out of Stock
3846,SKU-C58337,Pro Backpack,Sports,Budget,CartPro,1155.8,887.98,2020-07-12,False,White,XXL,6.38,23.5x42.5x34.6 cm,2.93,Low Stock
3847,SKU-D75576,Max Watch,Fashion,Standard,HomeSense,427.3,191.5,2021-05-15 16:38:51,True,Green,L,0.71,54.6x33.6x13.7 cm,3.82,In Stock
3848,SKU-L43754,Ultra Headphones,Toys,Standard,PrimeLine,2576.42,1354.64,2020-10-06 11:32:29,True,Red,XL,14.44,65.1x56.4x6.2 cm,2.42,In Stock
3849,SKU-I72084,Ultra Phone,Fashion,Outdoor,Luxora,1292.47,704.37,2020-02-09 16:52:34,False,Grey,L,3.85,71.8x73.7x33.1 cm,3.75,Out of Stock
3850,SKU-P15672,Smart Phone,Electronics,Premium,UrbanEdge,1517.13,632.19,2024-07-01T16:02:45,False,Grey,XS,4.99,73.8x71.6x21.0 cm,2.46,Low Stock
3851,SKU-E86308,Ultra Headphones,Home & Kitchen,Office,HomeSense,940.25,563.85,2018-01-06T22:02:14,False,White,XXL,17.27,9.5x14.9x29.9 cm,3.51,Low Stock
8292,SKU-F31994,Max Shoes,Grocery,Office,UrbanEdge,1578.12,1040.01,2021-09-16 07:53:12,False,Grey,L,7.06,8.7x6.9x2.4 cm,3.29,Low Stock
3853,SKU-D92464,Lite Mixer,Electronics,Outdoor,PrimeLine,1189.5,559.48,2020-02-07 04:40:11,False,Grey,XXL,11.56,28.9x68.3x13.5 cm,one hundred,Low Stock
3854,SKU-E27860,Ultra Shoes,Home & Kitchen,Office,ActiveX,763.72,512.25,2018-05-19,False,Black,L,13.51,13.0x11.7x3.8 cm,3.23,Out of Stock
3855,SKU-X79477,Pro Mixer,Beauty,Office,Luxora,812.51,475.51,2019-07-26,False,Blue,XL,0.16,34.2x38.4x10.0 cm,4.22,Low Stock
3856,SKU-G44068,lite shoes,Electronics,Kids,GeoBasics,847.09,640.77,2021-04-14,False,Grey,L,12.89,37.0x27.3x21.4 cm,2.93,Out of Stock
3857,SKU-T10037,Pro Phone,Fashion,Standard,Luxora,851.64,341.6,2021-11-22T22:20:29,False,Pink,XS,24.22,69.1x53.1x19.9 cm,3.2,Out of Stock
3858,SKU-M25846,Smart Backpack,Sports,Budget,PrimeLine,777.68,618.67,2022-01-15 08:44:16,False,Pink,,12.97,55.0x79.7x30.4 cm,3.84,In Stock
3859,SKU-N49674,Smart Backpack,Fashion,Kids,CartPro,2209.79,1445.3,2021-01-03T15:35:06,False,Pink,XS,0.29,74.6x61.4x15.1 cm,4.43,In Stock
3860,SKU-N25285,Lite Shoes,Beauty,Premium,Luxora,1368.03,967.11,03/03/2022,False,Grey,S,1.22,11.4x10.4x24.7 cm,2.98,In Stock
130,SKU-A82789,Max Shoes,Fashion,Budget,GeoBasics,638.67,437.8,"Aug 28, 2022",False,Pink,XS,18.49,18.7x40.4x2.0 cm,4.7,Low Stock
3862,SKU-A96097,ultra watch,Grocery,Outdoor,HomeSense,1364.16,573.76,2020-10-25,True,Black,L,12.12,35.4x18.5x33.8 cm,4.93,Low Stock
3863,SKU-F62254,Lite Shoes,Fashion,Premium,UrbanEdge,893.14,464.72,25/07/2023,False,White,L,N/A,71.5x73.3x12.3 cm,2.05,Out of Stock
3864,SKU-S55984,Ultra Phone,Toys,Premium,UrbanEdge,1774.26,953.6,2022-07-25 08:57:41,False,Pink,XS,20.92,36.6x8.2x39.2 cm,3.79,In Stock
3865,SKU-P39077,Pro Phone,Grocery,Kids,GeoBasics,1930.08,1110.85,2021-05-03 06:41:28,False,Grey,XXL,11.15,66.7x28.2x21.5 cm,unknown,In Stock
3866,SKU-A65596,Ultra Phone,Electronics,Budget,PrimeLine,1901.6,1376.75,2023-07-13 17:08:37,False,Green,XL,18.67,7.2x42.0x30.7 cm,2.02,Out of Stock
3556,SKU-K26839,Lite Shoes,Home & Kitchen,Office,ActiveX,1999.29,1102.12,2022-10-16 11:03:44,False,Pink,M,12.75,61.2x56.7x38.3 cm,2.01,Out of Stock
3868,SKU-B23228,Max Mixer,Home & Kitchen,Standard,UrbanEdge,1225.22,991.33,2018-08-03 16:39:09,False,Green,,22.01,57.3x10.7x30.6 cm,3.84,Low Stock
3869,SKU-R48422,Eco Phone,Sports,Premium,GeoBasics,687.33,301.49,2021-12-26T09:25:40,False,Red,S,21.22,28.8x64.5x4.7 cm,4.43,Low Stock
3870,SKU-Q23492,Eco Bottle,Toys,Outdoor,Luxora,1865.67,1249.54,2022-11-21 19:39:19,False,Green,M,15.83,18.4x34.8x24.0 cm,3.01,In Stock
3871,SKU-T72183,Smart Bottle,Beauty,Standard,Luxora,993.81,451.99,2024-07-30 10:42:33,False,Black,S,3.7,39.7x33.1x12.6 cm,4.75,Out of Stock
3872,SKU-V70574,Pro Watch,Home & Kitchen,Budget,PrimeLine,1242.36,948.32,2024-04-23 21:23:46,False,Blue,L,8.99,58.7x66.9x20.2 cm,4.95,Low Stock
3873,SKU-G70136,Max Watch,Sports,Kids,PrimeLine,633.05,352.34,"Jun 18, 2019",False,Blue,M,6.81,39.4x61.2x33.6 cm,3.82,Low Stock
3874,SKU-G24377,Lite Bottle,Home & Kitchen,Kids,HomeSense,344.26,156.16,"Feb 28, 2023",False,Red,L,4.78,66.1x27.9x10.3 cm,4.23,Low Stock
3875,SKU-V41197,Smart Mixer,Fashion,Outdoor,PrimeLine,840.53,491.78,2025-09-12,False,,XS,8.18,61.1x42.3x37.4 cm,3.42,Low Stock
3876,SKU-T13369,Eco Backpack,Beauty,Outdoor,Luxora,1454.26,962.08,2025-01-24 09:37:48,False,White,XXL,7.3,31.1x47.8x16.6 cm,4.0,Low Stock
3877,SKU-D27312,Pro Shoes,Grocery,Premium,HomeSense,2206.3,1741.53,2023-12-05 22:58:19,False,Grey,XL,5.48,40.6x40.7x29.5 cm,3.62,Low Stock
3878,SKU-D55359,Ultra Shoes,Grocery,Office,CartPro,2015.44,1423.32,2023-03-18T17:17:59,False,,XL,15.97,28.9x79.3x36.3 cm,3.16,In Stock
537,SKU-P62020,Eco Watch,Grocery,Budget,ActiveX,1189.94,651.98,04/06/2021,False,White,S,2.66,68.8x5.7x25.4 cm,4.91,In Stock
3880,SKU-W22395,Pro Bottle,Home & Kitchen,Office,GeoBasics,1779.62,1227.5,"Mar 14, 2018",False,Red,XS,5.53,33.0x70.5x20.1 cm,3.18,Out of Stock
3881,SKU-E81183,Pro Shoes,Sports,Premium,ActiveX,2295.62,1228.65,19/06/2020,False,Green,XXL,13.62,11.0x75.5x14.9 cm,2.6,Low Stock
2849,SKU-Q69670,Eco Shoes,Toys,Office,ActiveX,898.6,596.57,2018-12-01T15:16:53,False,White,XS,11.89,37.0x57.1x25.5 cm,3.14,In Stock
8387,SKU-H93559,Pro Bottle,Grocery,Premium,GeoBasics,1157.83,891.21,2019-04-28T02:29:32,False,Pink,M,14.95,33.7x29.5x18.0 cm,2.44,Low Stock
3884,SKU-R49891,Pro Shoes,Toys,Kids,ActiveX,1699.65,998.04,2019-01-09,False,Grey,,8.81,38.4x78.3x33.1 cm,2.16,Out of Stock
3885,SKU-U71967,Pro Bottle,Electronics,Outdoor,GeoBasics,1396.38,691.5,2024-03-29,True,Black,S,13.96,64.7x53.7x34.1 cm,4.85,Low Stock
3886,SKU-T60568,Pro Mixer,Home & Kitchen,Outdoor,UrbanEdge,2465.14,2053.58,2018-02-01,True,White,XXL,3.99,12.4x70.7x39.2 cm,2.43,Low Stock
9468,SKU-K68755,Max Mixer,Toys,Office,Luxora,1206.89,518.72,2019-11-07 18:41:18,False,Green,L,23.71,42.9x5.3x5.6 cm,2.3,Out of Stock
3888,SKU-L93757,Lite Shoes,Fashion,Standard,HomeSense,1282.32,659.88,26/07/2018,True,Black,XS,17.2,38.3x70.2x22.5 cm,4.24,In Stock
3889,SKU-V63821,Smart Headphones,Toys,Kids,ActiveX,2553019.657150329,437.32,2018-09-06T17:09:33,False,,XL,12.8,50.5x9.1x37.2 cm,4.37,In Stock
3890,SKU-M87368,Pro Watch,Sports,Kids,ActiveX,3296.03,2466.45,18/03/2022,True,Blue,XXL,4.75,8.6x5.2x39.4 cm,4.92,Low Stock
3891,SKU-Z96047,Ultra Bottle,Electronics,Premium,UrbanEdge,1318.68,633.19,2024-04-14,False,White,S,24.29,66.0x16.5x39.2 cm,2.83,In Stock
3892,SKU-F43230,Lite Watch,Grocery,Premium,ActiveX,2101.14,1221.9,2024-06-04 08:19:05,True,White,S,5.19,15.5x32.4x5.5 cm,4.99,In Stock
3893,SKU-Z75862,Eco Shoes,Home & Kitchen,Budget,CartPro,1705.42,1143.29,2023-01-07T18:54:46,True,Black,XL,24.12,33.3x6.8x39.4 cm,4.52,Low Stock
3894,SKU-Z86771,Pro Phone,Electronics,Premium,GeoBasics,1194.22,514.38,2018-06-02T09:48:27,False,Pink,,13.76,49.3x29.3x7.8 cm,2.02,Low Stock
3895,SKU-J63642,Eco shoes,Grocery,Outdoor,HomeSense,1360.59,813.89,27/08/2022,False,Pink,M,13.69,69.9x61.8x1.2 cm,4.24,In Stock
3896,SKU-T39796,Max Headphones,Grocery,Budget,HomeSense,644.94,271.02,2020-10-06,False,Grey,XL,18.12,77.3x64.9x34.6 cm,3.62,In Stock
3897,SKU-P95540,Eco Mixer,Home & Kitchen,Premium,PrimeLine,3633.96,2125.25,2023-09-03T09:59:39,False,Blue,XXL,4.87,26.5x70.3x5.0 cm,4.18,In Stock
3898,SKU-N62319,Max Headphones,Electronics,Outdoor,ActiveX,1198.79,557.26,"Feb 26, 2022",False,Green,XL,21.35,7.7x78.9x33.1 cm,2.78,Out of Stock
3899,SKU-X40589,Pro Phone,Beauty,Outdoor,UrbanEdge,1494.38,612.33,2020-02-27 18:11:44,False,White,XXL,21.81,73.8x77.7x27.1 cm,2.15,Low Stock
3900,SKU-N58878,Lite Headphones,Sports,Standard,HomeSense,871.56,427.69,10/06/2018,False,Green,XS,22.21,29.6x61.9x40.0 cm,4.52,Low Stock
3901,SKU-C78190,ultra watch,Fashion,Office,Luxora,1507.45,1038.81,26/09/2022,False,Red,,14.35,31.6x34.5x6.2 cm,4.0,Low Stock
3902,SKU-K70483,Smart Bottle,Beauty,Office,Luxora,1765.4,1352.31,2021-10-05 22:02:35,True,White,XL,11.56,70.1x79.7x7.9 cm,3.88,In Stock
3903,SKU-P71663,Ultra Headphones,Grocery,Budget,PrimeLine,1635.21,1080.83,2018-07-07 09:56:13,False,Pink,,14.23,66.0x69.0x34.6 cm,3.65,Low Stock
3904,SKU-C98227,Pro Watch,Grocery,Premium,UrbanEdge,1971.81,863.41,2025-03-28 13:00:47,False,Green,,11.73,70.8x7.6x4.3 cm,3.75,Out of Stock
3905,SKU-K71044,Max Watch,Grocery,Budget,HomeSense,1651.79,679.81,2019-01-08 17:31:57,False,Red,,10.17,43.1x73.3x32.0 cm,3.35,Low Stock
3906,SKU-W59295,Smart Bottle,Electronics,Budget,ActiveX,932.35,779.28,2018-07-19,False,Pink,L,11.78,39.1x44.2x37.8 cm,3.88,Low Stock
3907,SKU-D19819,Ultra backpack,Grocery,Premium,CartPro,2121.58,1721.19,"Dec 17, 2019",False,Pink,M,11.08,8.7x66.2x11.1 cm,2.92,In Stock
3908,SKU-G79023,Lite Mixer,Home & Kitchen,Standard,ActiveX,1440.16,1089.86,2023-04-07,False,Red,M,12.51,18.7x17.0x1.0 cm,4.67,Low Stock
3909,SKU-R28143,Max Bottle,Sports,Premium,UrbanEdge,1532.69,978.7,19/10/2020,False,Black,S,16.8,14.6x72.2x5.9 cm,4.64,Low Stock
3910,SKU-Y27147,Eco Phone,Sports,Standard,GeoBasics,2201.46,1220.52,2023-08-15 07:22:08,False,White,M,36503.25721900196,11.9x25.4x23.2 cm,2.5,Low Stock
3911,SKU-I85067,Pro Phone,Toys,Premium,HomeSense,1453.19,1131.27,04/03/2023,False,Green,M,9.11,57.6x32.9x21.6 cm,2.85,In Stock
3912,SKU-N62979,Max Backpack,Grocery,Standard,ActiveX,1497.1,1117.87,"Sep 15, 2020",False,Grey,L,9.64,34.8x27.4x15.0 cm,4.05,Low Stock
3913,SKU-V33803,Eco Headphones,Grocery,Standard,PrimeLine,1484.05,870.52,2021-11-14,False,Pink,L,6.77,33.7x8.1x37.5 cm,2.84,Low Stock
3914,SKU-C22107,Max Watch,Sports,Premium,UrbanEdge,2427.57,1414.48,"Dec 01, 2022",False,Grey,XL,3.16,52.0x38.5x30.5 cm,2.24,Out of Stock
3915,SKU-N17387,Max Backpack,Fashion,Budget,HomeSense,2213.58,1351.64,"Oct 12, 2023",False,Red,XL,1.7,38.5x66.8x21.0 cm,3.24,In Stock
3916,SKU-J66615,Max Watch,Beauty,Standard,GeoBasics,1903.13,851.72,2018-01-10T08:12:19,False,Blue,M,5.71,27.1x43.7x19.9 cm,2.13,Low Stock
